Product ID,Product Name,Category,Price,Quantity,Supplier,Supplier Contact,Items,Timestamp,Interaction Count
1005,them,Women's Clothing,14.01,184,"White, Brennan and Guzman",georgefuller@example.net,Formal Shoe,4/21/2020 20:43,228
1372,suddenly,Men's Clothing,21.43,200,"Moore, Lindsey and Schultz",kstanley@example.com,Pant & shirt,11/29/2022 16:20,971
6232,mean,Men's Shoes,48.05,162,"Wolf, Myers and Roy",roberto78@example.net,Formal Shoe,2/18/2020 12:11,918
2417,their,Men's Accessories,85.23,74,Dougherty-Hicks,nicholas59@example.com,Pant & shirt,7/10/2022 20:22,50
7306,growth,Women's Accessories,71.5,35,"Leon, Hughes and Murray",stephenslisa@example.org,Shoes,3/10/2022 21:35,193
6668,oil,Women's Clothing,63.66,98,Medina Inc,wsanchez@example.com,Shoes,2/10/2023 09:53,762
1472,skin,Men's Shoes,22.65,74,Ramsey Ltd,mccalldaniel@example.net,Wrist Watch,9/15/2021 09:03,397
7180,improve,Men's Clothing,80.82,108,"Perry, Lopez and Hanna",longtodd@example.com,Leggins,12/6/2020 12:56,948
3143,thing,Men's Shoes,95.03,117,Green Ltd,shawn66@example.net,Leggins,3/9/2022 07:04,900
9360,control,Women's Accessories,94.27,12,Nichols-King,michelle42@example.org,Pant & shirt,1/17/2023 20:58,515
3120,hour,Men's Shoes,65.26,103,"Cortez, Meyer and Smith",estevens@example.com,Wrist Watch,4/30/2020 18:38,302
4209,difference,Women's Shoes,12.28,34,Mcknight-Fox,zrivera@example.com,Leggins,1/30/2023 21:31,55
6562,international,Women's Shoes,99.19,68,Harrison Ltd,pricerachel@example.net,Pant & shirt,5/17/2020 10:15,414
9748,open,Women's Accessories,65.26,106,Williams and Sons,maymark@example.org,Shoes,7/28/2023 21:04,424
5978,statement,Women's Clothing,53.24,42,Wells Ltd,hailey21@example.com,Leggins,12/8/2020 20:46,639
6601,simply,Women's Clothing,18.59,36,Duke-Zamora,sharper@example.org,Formal Shoe,11/29/2020 12:18,256
9601,require,Men's Clothing,54.77,155,Brewer LLC,rothcourtney@example.net,Bracelet,11/27/2020 11:51,884
6920,house,Women's Accessories,60.77,174,Saunders Inc,jared48@example.org,Pant & shirt,5/30/2022 17:17,409
9702,hear,Women's Shoes,75.33,53,Mcdaniel PLC,znewman@example.org,Formal Shoe,12/16/2020 22:22,529
9948,recent,Women's Clothing,39.51,27,"Wright, Black and Travis",donald96@example.com,Formal Shoe,11/10/2021 06:25,641
8697,quite,Women's Accessories,49.61,190,Watson-Ray,johnsonjessica@example.net,Pant & shirt,7/20/2023 04:08,984
9061,itself,Women's Shoes,90.12,168,Thomas-Hammond,mitchell51@example.net,Formal Shoe,3/12/2020 04:30,271
4686,sport,Men's Clothing,37.45,154,"Williams, Marsh and Edwards",mark71@example.net,Shoes,11/21/2023 16:48,557
4679,marriage,Men's Clothing,37.21,103,Huang-Sanders,slopez@example.com,Formal Shoe,2/27/2023 04:50,177
8415,identify,Women's Accessories,62.06,111,"Jacobs, Rivera and Wheeler",pharris@example.org,Wrist Watch,1/4/2022 21:24,304
6311,technology,Men's Shoes,25.95,13,"Vargas, Gilbert and Cline",paigenorman@example.org,Shoes,8/24/2021 23:11,609
7667,parent,Women's Clothing,50.49,17,Spencer-Rodgers,phylliselliott@example.com,Formal Shoe,12/13/2022 19:02,514
6541,side,Women's Shoes,44.69,110,Sanchez-Cordova,aleach@example.org,Leggins,8/30/2023 09:16,912
5935,like,Women's Accessories,46.84,153,Byrd and Sons,nicholas38@example.org,Pant & shirt,1/11/2021 04:52,367
7997,everyone,Women's Clothing,97.98,35,Schneider-Smith,ajohnson@example.net,Pant & shirt,9/8/2021 22:04,696
9240,push,Men's Accessories,13.65,196,Norton LLC,madisonharris@example.com,Leggins,2/25/2022 20:56,944
7831,bring,Women's Accessories,67.51,57,Carpenter Inc,kevin26@example.com,Leggins,3/27/2023 15:26,937
6369,all,Men's Accessories,97.29,36,"Smith, Norris and Peterson",nicholas03@example.com,Bracelet,10/22/2022 18:29,645
7610,civil,Women's Clothing,23.94,119,Cooper-Robinson,daniel09@example.org,Bracelet,11/11/2022 02:24,853
5828,woman,Women's Clothing,14.64,58,Rodriguez and Sons,shieldsaaron@example.net,Formal Shoe,4/12/2022 13:59,170
2087,they,Women's Clothing,99.77,196,"Archer, Nicholson and Foley",asnyder@example.com,Formal Shoe,11/22/2020 13:37,248
3208,commercial,Men's Accessories,95.29,36,Banks Ltd,odavidson@example.com,Wrist Watch,12/13/2020 14:12,583
3510,research,Women's Shoes,88.81,34,Ross PLC,laura07@example.org,Leggins,10/14/2021 21:39,100
7452,change,Women's Shoes,66.88,200,Golden Group,sjohnston@example.com,Pant & shirt,2/27/2021 22:24,122
9036,tree,Men's Shoes,35.36,185,"Chapman, Davies and Williams",archerrachel@example.net,Shoes,3/30/2022 09:21,550
6858,prove,Women's Clothing,20.8,87,Williams Inc,diane93@example.org,Wrist Watch,6/4/2021 08:59,946
3086,already,Men's Accessories,51.85,102,"Jones, Lopez and Thomas",amber76@example.net,Bracelet,9/13/2020 12:38,8
3319,check,Men's Shoes,21.66,78,Gutierrez Inc,charlotte15@example.com,Pant & shirt,11/7/2022 07:22,399
7685,her,Men's Clothing,93.89,53,Bender Inc,jensenmario@example.net,Leggins,10/1/2020 09:51,816
7543,public,Women's Accessories,42.3,98,"Johnson, Ramirez and Morris",robert65@example.net,Formal Shoe,2/20/2020 10:02,625
8008,surface,Men's Accessories,84.14,178,"Snyder, Haley and Hartman",mariehensley@example.net,Wrist Watch,8/12/2020 22:51,163
5598,wish,Women's Shoes,65.57,44,Mclaughlin PLC,jeffery27@example.org,Pant & shirt,12/6/2021 07:34,978
1399,receive,Men's Shoes,27.71,159,Reyes Ltd,kwilliams@example.com,Wrist Watch,9/23/2021 07:26,297
2947,new,Women's Clothing,42.16,90,"Schneider, Fletcher and Martinez",brandy72@example.org,Leggins,12/20/2021 05:41,300
6206,show,Men's Shoes,92.75,141,Lin Inc,catherinefox@example.net,Pant & shirt,6/16/2023 18:09,127
3057,teacher,Women's Shoes,30.24,167,Dodson-Young,ashleysloan@example.org,Formal Shoe,2/8/2021 05:25,577
9501,partner,Men's Accessories,88.1,80,"Holmes, Kennedy and Rodriguez",dustin24@example.org,Leggins,2/21/2022 03:31,34
2977,allow,Men's Accessories,38.25,46,"Curtis, Hernandez and Thomas",meganlopez@example.org,Pant & shirt,6/14/2020 00:31,716
7805,item,Men's Accessories,38.95,93,Allen Inc,wesleyrivera@example.org,Pant & shirt,8/18/2023 18:45,819
1692,anything,Men's Shoes,87.65,142,Jones Group,meghanfinley@example.com,Leggins,12/22/2020 22:50,21
6869,from,Men's Clothing,14.46,57,Davis and Sons,benjaminsanchez@example.net,Shoes,3/31/2021 02:55,100
6312,democratic,Men's Shoes,55.17,61,"Hayes, Strickland and Davis",katherine56@example.com,Formal Shoe,10/31/2021 03:40,873
8748,everybody,Women's Clothing,66.1,13,Larson-Carr,allison37@example.org,Wrist Watch,9/2/2022 01:09,667
8223,black,Men's Accessories,21.02,154,Garza PLC,lrogers@example.com,Formal Shoe,4/22/2022 20:24,413
3025,store,Women's Shoes,21.31,30,Boyd and Sons,shawnparker@example.org,Leggins,3/17/2022 08:29,629
5912,water,Women's Clothing,97.16,182,Foster PLC,daniellelewis@example.net,Bracelet,10/18/2022 06:04,283
5603,land,Women's Clothing,78.01,190,Gibson-Parker,brettbrown@example.net,Leggins,2/20/2022 10:23,158
6227,each,Men's Accessories,11.39,173,"Mcdowell, Miller and Brown",robertskevin@example.org,Formal Shoe,3/27/2022 11:50,115
8867,site,Men's Shoes,45.16,163,Robinson-Martinez,jamie67@example.com,Pant & shirt,3/29/2022 05:14,740
4673,may,Men's Clothing,13.04,179,Clark and Sons,mercadomelanie@example.net,Shoes,5/5/2020 07:35,206
7590,guess,Women's Accessories,40.59,172,Garza LLC,rickypoole@example.com,Bracelet,9/14/2023 03:45,837
1877,probably,Men's Shoes,57.45,73,"Barker, Solis and Brown",alisonhutchinson@example.net,Shoes,9/27/2022 19:52,675
3453,site,Women's Shoes,87.53,65,Chavez PLC,iday@example.net,Bracelet,12/9/2022 03:08,583
7940,structure,Women's Accessories,53.01,130,"Smith, Deleon and Joseph",allenjenna@example.org,Wrist Watch,1/11/2021 14:17,411
3433,interest,Men's Clothing,35.88,44,Roberts-Reed,toconnell@example.org,Bracelet,3/8/2023 10:21,843
8673,second,Men's Clothing,78.89,95,Khan Inc,jennifer62@example.com,Formal Shoe,2/7/2023 14:09,361
9992,born,Women's Clothing,99.4,151,"Smith, Cook and Bridges",tyler12@example.com,Leggins,6/14/2020 16:02,972
4943,finish,Women's Accessories,65.91,160,"Edwards, Hampton and Pham",andrea74@example.net,Formal Shoe,8/8/2020 19:49,485
9861,marriage,Women's Clothing,64.67,71,Morris Inc,heather79@example.com,Bracelet,11/9/2022 21:50,289
6533,government,Women's Accessories,76.94,100,Williams Group,combsmary@example.net,Wrist Watch,1/22/2023 05:29,854
8204,meeting,Women's Accessories,65.32,75,Arias-Levine,monroebonnie@example.com,Formal Shoe,7/1/2022 12:00,976
5842,beyond,Women's Accessories,49.71,32,"White, Mullins and West",jessica02@example.net,Shoes,10/8/2020 04:46,305
2618,protect,Men's Shoes,41.21,172,"Rios, Wilson and Welch",albertromero@example.net,Wrist Watch,9/18/2020 04:52,607
6416,policy,Men's Accessories,61.94,181,Dixon-Cowan,rhondajohnson@example.net,Shoes,5/20/2020 16:20,104
4717,first,Men's Clothing,29.63,102,"Brown, Porter and Young",bbaker@example.org,Shoes,8/5/2020 08:57,480
8124,specific,Women's Shoes,96.58,132,Lewis Ltd,smithmichael@example.com,Formal Shoe,1/29/2022 16:48,192
3288,determine,Women's Clothing,42.19,40,Alvarado Ltd,floresjonathan@example.net,Shoes,3/20/2020 11:10,60
7605,or,Men's Clothing,79.39,88,Wilson-Taylor,ashley31@example.com,Wrist Watch,9/18/2021 23:30,213
8912,past,Men's Accessories,66.09,144,Miller-Jones,stephenreyes@example.org,Formal Shoe,6/4/2023 13:37,638
6546,small,Men's Accessories,86.24,115,"Clayton, Cuevas and Richard",lgonzales@example.org,Bracelet,3/31/2021 16:08,125
4398,food,Women's Accessories,77.23,151,Stephens-Harvey,gary43@example.com,Wrist Watch,5/3/2020 03:46,137
9883,southern,Women's Accessories,22.76,31,Silva LLC,garcianancy@example.net,Leggins,6/13/2021 00:05,946
3484,under,Women's Accessories,88.31,71,"Harris, Alvarez and Cole",erobinson@example.com,Wrist Watch,10/22/2023 06:29,38
9691,see,Men's Accessories,72.04,71,Smith-Thomas,marisajohns@example.org,Wrist Watch,12/16/2023 18:48,950
9595,key,Women's Accessories,45.11,54,Craig-Goodwin,mhudson@example.org,Leggins,5/28/2021 04:47,860
7196,have,Men's Shoes,12.99,42,Allen Group,angeladeleon@example.org,Shoes,7/31/2023 03:42,859
7108,many,Women's Accessories,26.86,126,Mcdaniel-Anderson,uhoffman@example.org,Shoes,8/23/2021 12:28,458
6389,that,Men's Accessories,46.25,124,Morrow-Cruz,alexander85@example.net,Leggins,12/15/2023 06:05,651
2397,least,Men's Clothing,81.25,136,Chen and Sons,alexanderstevens@example.org,Pant & shirt,7/4/2023 23:56,245
8304,administration,Men's Accessories,58.59,31,"House, Collins and Alvarado",marthareeves@example.org,Wrist Watch,9/13/2022 12:58,578
2511,near,Men's Shoes,39.96,20,"Miller, Burgess and Williamson",jeffrey68@example.org,Bracelet,1/7/2023 08:12,595
9675,laugh,Women's Accessories,56.98,129,"Estrada, Hart and Davis",robert35@example.org,Formal Shoe,4/26/2022 20:24,207
4452,rock,Men's Clothing,97.61,94,Harris-Carroll,fgonzalez@example.com,Shoes,4/5/2020 22:59,647
4776,everyone,Men's Accessories,99.97,199,West-Hernandez,carlos13@example.org,Leggins,3/10/2021 03:36,65
9794,know,Men's Shoes,11.95,87,Hanson-Huynh,lynchmark@example.net,Shoes,3/6/2023 11:34,212
6302,evidence,Women's Clothing,71.62,197,"Jensen, Banks and Jenkins",emarsh@example.org,Pant & shirt,12/14/2023 08:34,550
3165,day,Women's Shoes,57.46,46,Carpenter-Gomez,josephpatterson@example.net,Pant & shirt,9/17/2020 13:16,897
8862,religious,Women's Shoes,86.22,42,Thomas Group,adrian35@example.org,Formal Shoe,2/17/2022 15:08,690
3301,traditional,Women's Accessories,48.8,22,"Bennett, Brennan and Morrison",angelwood@example.com,Bracelet,3/12/2023 22:34,964
4485,record,Men's Accessories,51.1,170,"Love, Mendoza and Ramos",alexandergreen@example.com,Wrist Watch,3/29/2021 21:25,321
7409,product,Men's Clothing,59.76,39,"Cruz, Gonzalez and Gray",crystal38@example.org,Pant & shirt,8/3/2021 14:21,599
1207,focus,Women's Clothing,65.18,23,"Davenport, George and Jackson",anthony88@example.net,Pant & shirt,4/11/2022 14:43,194
3838,these,Men's Clothing,36.9,50,"Miller, Salazar and Wagner",robertwalker@example.net,Formal Shoe,11/28/2020 23:00,255
3447,vote,Men's Clothing,19.3,101,Carlson and Sons,debra39@example.com,Leggins,3/4/2020 01:12,655
6559,environment,Women's Accessories,18.31,77,Salinas-Johnson,qsloan@example.net,Wrist Watch,9/11/2022 11:19,29
2960,interview,Men's Accessories,33.44,155,"Butler, Stafford and Green",hbrown@example.net,Bracelet,3/22/2022 19:47,808
3224,rate,Men's Clothing,43.37,126,Shaw-Jones,dchandler@example.com,Bracelet,8/4/2021 05:10,325
6566,position,Women's Clothing,73.98,132,Hunt-Jenkins,jaredschultz@example.org,Wrist Watch,8/17/2023 01:25,67
4767,machine,Men's Shoes,65.95,173,"Powers, Cabrera and Herrera",hughespatricia@example.com,Shoes,4/6/2021 03:16,985
7539,team,Women's Shoes,41.66,132,Patel-Knapp,ysilva@example.org,Wrist Watch,6/21/2020 05:01,111
1861,southern,Women's Accessories,14.49,173,Bowers-Adams,kcross@example.com,Pant & shirt,9/2/2020 08:51,784
1544,west,Men's Shoes,61.61,123,Robinson-Allen,jenkinscatherine@example.net,Bracelet,11/27/2021 06:14,237
4558,consider,Women's Clothing,70.06,84,Horton-Howard,barryalvarado@example.org,Pant & shirt,6/6/2022 02:57,699
8711,tend,Women's Clothing,87.14,87,Alvarez-Harding,andrew94@example.net,Shoes,3/25/2020 12:31,350
5615,issue,Men's Accessories,61.07,121,Hernandez-Schwartz,weavermary@example.org,Shoes,2/23/2023 08:15,95
4856,way,Women's Accessories,63.37,102,Ortiz-Thomas,natasha53@example.org,Pant & shirt,3/17/2022 12:15,470
3166,without,Women's Shoes,81.74,161,"Johnson, Leonard and Moss",gomeznancy@example.net,Bracelet,4/21/2021 04:25,773
5996,method,Men's Clothing,38.89,126,"Cain, May and Ortega",egoodwin@example.net,Formal Shoe,4/16/2022 06:26,986
3880,per,Women's Clothing,57.77,133,Burke and Sons,luis58@example.com,Shoes,5/21/2023 16:31,128
5408,central,Women's Accessories,39.03,174,"Gibson, Smith and Ramos",davismichael@example.com,Formal Shoe,7/19/2021 13:08,347
4550,chance,Women's Accessories,88.9,118,"Sawyer, Page and Gonzales",gabriel57@example.net,Pant & shirt,5/16/2022 14:24,310
2751,generation,Men's Accessories,51.2,154,"Carter, Jackson and Becker",warren25@example.org,Shoes,12/27/2023 01:46,1000
3227,kind,Women's Clothing,31.2,81,Martinez-Navarro,wilsonbrenda@example.net,Formal Shoe,6/7/2023 16:14,694
7855,join,Men's Accessories,68.81,35,Perkins Group,james74@example.net,Wrist Watch,7/25/2020 03:22,258
8165,every,Women's Accessories,35.13,164,Williams-Reynolds,thomasschroeder@example.org,Shoes,6/27/2022 00:15,345
4823,sort,Women's Shoes,81.25,162,"Carney, Collins and Bailey",vluna@example.org,Bracelet,5/28/2022 08:00,883
6789,detail,Women's Clothing,44.72,133,Johnson LLC,zraymond@example.org,Leggins,4/22/2022 11:37,433
6355,city,Men's Shoes,72.52,176,Wolf and Sons,chadford@example.com,Leggins,12/8/2021 13:21,972
1001,trade,Men's Accessories,63.37,199,"Young, Adams and Smith",dortega@example.net,Shoes,2/8/2021 17:18,801
5120,prepare,Men's Clothing,72.74,131,Ferguson-Rogers,juliaromero@example.net,Bracelet,7/13/2020 05:29,755
5347,sign,Women's Shoes,82.71,121,Sandoval LLC,woodstephen@example.org,Wrist Watch,11/7/2022 20:44,453
6555,recognize,Men's Accessories,51.61,147,"Taylor, Scott and Murray",bradley45@example.org,Pant & shirt,9/23/2021 14:09,627
4206,north,Men's Clothing,45.31,99,Peterson Ltd,benjamin80@example.org,Formal Shoe,7/3/2023 22:46,884
9507,reduce,Men's Shoes,24,34,"Rodriguez, Hart and Hill",ecampos@example.net,Formal Shoe,3/2/2020 11:50,786
3381,above,Women's Shoes,63.21,134,Clark and Sons,katherine67@example.org,Leggins,7/12/2023 13:54,451
4592,story,Men's Accessories,71.11,14,Christensen-Singleton,ryan78@example.com,Formal Shoe,7/3/2022 00:36,962
9327,establish,Women's Accessories,51.52,121,"Munoz, Dorsey and Shaw",sloangary@example.org,Pant & shirt,12/4/2023 10:50,660
2180,group,Women's Accessories,84.03,72,Trujillo and Sons,stephanie89@example.net,Pant & shirt,5/16/2021 18:18,196
9028,relate,Women's Accessories,96.41,58,Sandoval-Collier,mclark@example.org,Shoes,5/28/2020 13:41,159
8984,drop,Women's Shoes,61.1,60,Hoffman PLC,qcastro@example.net,Pant & shirt,10/10/2021 10:03,985
9547,risk,Women's Accessories,67.08,165,Savage-Thomas,shirleyford@example.net,Leggins,8/22/2022 10:09,161
7489,remember,Men's Shoes,70.83,13,Ramos PLC,tanyamaynard@example.com,Wrist Watch,3/13/2022 19:42,156
5568,fast,Men's Accessories,34.36,13,"Davis, Pearson and Vasquez",barbara69@example.org,Formal Shoe,8/12/2022 15:29,733
9893,its,Women's Accessories,21.38,173,Reed-Kim,harnold@example.org,Pant & shirt,4/22/2022 03:06,503
7644,public,Women's Shoes,75.81,110,Jordan Group,austingibbs@example.org,Wrist Watch,1/22/2020 00:34,93
2919,sure,Men's Shoes,43.95,192,Wood-Gonzalez,tiffanyturner@example.net,Formal Shoe,5/10/2023 04:34,461
4111,answer,Men's Clothing,95.51,73,Allen Group,jeffrey65@example.org,Wrist Watch,6/10/2023 13:43,581
2382,child,Women's Clothing,45.22,54,Knight-Rasmussen,gpalmer@example.net,Pant & shirt,7/30/2022 02:58,407
5060,worry,Men's Accessories,81.7,43,Keller-Alexander,kathrynsweeney@example.org,Shoes,10/20/2023 22:27,6
4617,however,Women's Accessories,31.93,93,Schwartz-Reyes,samuel65@example.org,Leggins,5/31/2022 22:37,778
7636,financial,Women's Accessories,73.02,141,Patel-Russell,jasonwillis@example.com,Shoes,3/30/2023 08:01,436
2987,firm,Men's Clothing,14.68,16,Wise Group,xfuller@example.org,Pant & shirt,2/18/2022 02:34,68
5434,security,Men's Clothing,24.58,39,Tran Ltd,rhodestiffany@example.org,Pant & shirt,9/12/2022 14:14,958
8318,without,Women's Clothing,37.5,87,Wood Group,williamsnancy@example.com,Bracelet,4/22/2021 16:26,566
1825,though,Men's Clothing,28.48,114,Gray and Sons,meghan96@example.net,Wrist Watch,11/27/2023 01:19,361
1877,bit,Men's Accessories,33.45,189,Campbell-Mcbride,samuel62@example.com,Bracelet,4/13/2022 01:22,323
6837,remember,Women's Clothing,88.33,139,Collier Inc,smithlance@example.org,Wrist Watch,1/21/2022 02:27,102
9676,structure,Men's Shoes,81.39,173,Franco LLC,millerbilly@example.com,Wrist Watch,2/2/2020 03:57,312
8246,how,Men's Accessories,20.3,163,Aguirre Ltd,lopezthomas@example.org,Shoes,2/14/2021 16:49,668
1768,discover,Women's Accessories,40.65,152,Daniels Ltd,joneskenneth@example.com,Wrist Watch,9/26/2022 17:09,656
1357,study,Women's Clothing,72.79,130,Scott-Carter,melaniepowell@example.org,Bracelet,3/5/2020 11:47,213
9596,believe,Women's Accessories,33.85,52,"Monroe, Fox and Thomas",holmesdestiny@example.com,Pant & shirt,1/30/2020 01:47,803
1137,benefit,Men's Clothing,49.66,91,Franco-Austin,crawfordfrances@example.com,Formal Shoe,10/12/2021 14:16,182
9160,particular,Women's Accessories,91.99,164,Bartlett PLC,zhernandez@example.com,Pant & shirt,8/31/2023 17:50,74
1385,economic,Women's Shoes,23.87,120,"Murray, Booker and Moore",qmorrison@example.net,Leggins,5/8/2020 15:45,567
1667,turn,Women's Shoes,31.86,102,"Wright, Thornton and Harrison",taylordonald@example.net,Formal Shoe,12/31/2022 14:55,618
7786,population,Women's Shoes,78.5,74,"Russo, Lawson and Wilson",reedkevin@example.org,Formal Shoe,11/12/2020 03:40,580
6276,season,Men's Clothing,43.61,138,Church-Raymond,ruben13@example.com,Bracelet,10/23/2020 16:33,10
4145,affect,Men's Shoes,69.12,174,Miller-Williams,nicholsjake@example.net,Formal Shoe,12/28/2023 17:06,683
5771,candidate,Women's Clothing,59.67,192,"Davis, Crosby and Clark",jasonmorales@example.net,Formal Shoe,10/3/2021 19:35,474
5280,watch,Women's Accessories,32.63,71,Knapp LLC,rebecca88@example.com,Bracelet,6/30/2022 16:13,357
6198,end,Women's Accessories,22.59,166,Sandoval-Conway,monicadaniel@example.net,Shoes,7/11/2022 22:20,981
6791,international,Men's Accessories,96.13,21,Mcbride PLC,rlawrence@example.net,Wrist Watch,3/26/2021 02:28,610
8780,out,Women's Accessories,58.24,33,Jackson-Rivera,micheal75@example.net,Bracelet,1/28/2022 17:29,325
7985,much,Men's Accessories,41.74,25,Washington and Sons,walter00@example.org,Bracelet,8/19/2020 03:07,670
9764,employee,Men's Clothing,70.29,131,"Williams, King and Williams",melissa17@example.com,Pant & shirt,8/20/2022 04:51,610
4093,evidence,Men's Accessories,98.76,16,Costa-Mitchell,paulamiller@example.com,Wrist Watch,5/5/2023 06:47,591
